id,created_at,url,concepts,assets,timeframes,has_media,likes,retweets,views,text
2034939252182507975,Fri Mar 20 10:24:59 +0000 2026,https://x.com/Efloud/status/2034939252182507975,,,,True,937,478,95167,"Mixed Price Action Arts | #02 - ETHUSDT Short Pozisyonu

MPA’nın (Mixed Price Action Arts) üçüncü videosu ile karşınızdayım.  Bu seride aldığım işlemlerin sebep-sonuç ilişkilerini, giriş mantığını ve süreç yönetimini en şeffaf haliyle anlatıyorum.  

Üçüncü konu: $ETHUSDT Short Pozisyonu 🎬 

Detaylar, link ve ufak bir bayram hediyesi bir aşağıdaki post'ta 👇"
2034939263716888926,Fri Mar 20 10:25:02 +0000 2026,https://x.com/Efloud/status/2034939263716888926,dca_investing,,,False,164,24,29990,"MPA #03 yayında.  

🔗https://t.co/THAN6pZw1u

İşlemin X paylaşımı: https://t.co/RsBacYKT0D

Yatırım tavsiyesi değildir, eğitim amaçlıdır. Keyifli seyirler.

Not: Bir üstteki post'u beğenen ve RT'leyen 2 arkadaşımıza $50'şer USDT bayram hediyesi vereceğim. Bu vesileyle tekrardan hepinizin bayramını kutluyorum."
2035030195476820032,Fri Mar 20 16:26:22 +0000 2026,https://x.com/Efloud/status/2035030195476820032,,,,True,82,0,4972,@3kurusluktrader Ailene ve sana nice güzel bayramlara brom. Simdiden guzel hafta sonlari ♥️🤝🏼 https://t.co/uGHFxp95HU
2037457384881246482,Fri Mar 27 09:11:09 +0000 2026,https://x.com/Efloud/status/2037457384881246482,risk_psychology,,,True,501,52,71988,"Mixed Price Action Arts | #04 - LINKUSDT Pozisyonu (Stop-Loss Sebebi)  

MPA’nın (Mixed Price Action Arts) dördüncü videosu ile karşınızdayım.

Bu seride aldığım işlemlerin sebep-sonuç ilişkilerini, giriş mantığını ve süreç yönetimini en şeffaf haliyle anlatıyorum.    

Detaylar ve link bir aşağıdaki post'ta 👇"
2037457388274348268,Fri Mar 27 09:11:10 +0000 2026,https://x.com/Efloud/status/2037457388274348268,dca_investing,,,False,127,14,15486,"MPA #04 yayında 🎬 

🔗 https://t.co/f9ng4W5PiG 

Yatırım tavsiyesi değildir, eğitim amaçlıdır. Keyifli seyirler."
2037460225288999135,Fri Mar 27 09:22:26 +0000 2026,https://x.com/Efloud/status/2037460225288999135,support_resistance|supply_demand,,,False,7,0,492,"Merhabalar, ben hiçbir zaman böyle bir hadise ile karşılaşmadım. Maalesef, tekrar aktive olduğunu gördüğünde kapatmak dışında yapacak bir durum kalmıyor. OKX'in support'una yazman ve durum incelemesi dışında ek bir durum olmayacaktır, fakat sistemsel bir hata olduğunu düşünmüyorum. 

Muhtemelen sen bir order daha yazdın, onu unuttun. İstersen işlemin tekrar açıldığı zamanki log'ları (ip, trigger time, limit/market order vb data'lar) support'tan talep edebilirsin.

Ancak dediğim gibi 2017'den beri kullandığım bir platform OKX ve hiç böyle bir hadise yaşamadım, hiç böyle bir şikayet duymadım.

Geçmiş olsun."
2037460492520653300,Fri Mar 27 09:23:30 +0000 2026,https://x.com/Efloud/status/2037460492520653300,,,,False,9,0,498,@GRNEFE @okx @OKXDevs Ben yine de sorununun detaylı çözümüne ulaşılması adına @serifalienes 'i bilgilendiriyorum. Tekrardan geçmiş olsun 🙏
2037462321308615142,Fri Mar 27 09:30:46 +0000 2026,https://x.com/Efloud/status/2037462321308615142,support_resistance|supply_demand,,,False,9,0,622,"Brom dediğim gibi, ben açıkçası kimsenin gelip de tekrar senin pozisyonunu yeniden açacak olduğunu düşünmüyorum. Elindeki belgeleri bana değil ticket açarak support'a sunman gerekiyor. 
Emsali olmayan bir problem, daha önce yaşanmış ve duymuş olsam amenna ancak bir borsanın neden tekrar senin pozisyonunu yeniden aynı yerden açıp sana bir kâr zarar sağlasın ki? Genelde unutulan order'lar sebebi ile oluyor bu tip durumlar. Ben zaten kapatmadın demiyorum, bazen çift order atıp unutabiliyor insan, bundan bahsettim sadece.
Yanlış anlama, zaten üzgünsün bu sebeple bu tarz bir yazı hoşuna gitmeyecektir belki ama bana bir şeyi kanıtlasan da bir şey değişmeyecek. Dediğim gibi, Şerif Ali'yi de özelden bilgilendirdim. Geçmiş olsun demek dışında elimden bir şey gelmiyor."
2037463291123925010,Fri Mar 27 09:34:37 +0000 2026,https://x.com/Efloud/status/2037463291123925010,support_resistance,,,True,8,0,630,"Örneklem ile de gösterecek olursam; aynı yer, neredeyse aynı zaman (order time) - arada 2 saniye var.

Bilinçli şekilde yaptığını düşünmüyorum zaten ama muhtemelen bu sebepten ötürü tekrar pozisyonun tetiklendi. 

Yine de en sağlam aksiyon, support'tan o pozisyona dair log'ları istemen olacaktır."
2037463721916731477,Fri Mar 27 09:36:20 +0000 2026,https://x.com/Efloud/status/2037463721916731477,,,,False,46,0,1448,"@BkozCrypto Teşekkür ederim brocum, benim de maksadım aslında temelleri olan birisinin pozisyonlardaki kurguları - aksiyonları neler ile besleyebilir ve nasıl kullanabilir mantığını anlatmak. Bir sonraki videomda ($NEAR) sana ve birkaç arkadaşımıza da referans veriyorum bu arada :)"
2037464445752836480,Fri Mar 27 09:39:12 +0000 2026,https://x.com/Efloud/status/2037464445752836480,,,,False,8,0,468,"@GRNEFE @okx @OKXDevs @serifalienes Brom benlik bir kusur yok, estağfurullah. İnan ki o pozisyondan kâr etmeni veya zarar etmemeni senin kadar isteyecek kişilerden biriyim. Gerçekten üzüldüm. 
Ben de durumun takipçisi olacağım, elimden geleni de yapmaya çalışacağım 🤝 
UID'ni bırakır mısın buraya sana zahmet."
2037466629122953620,Fri Mar 27 09:47:53 +0000 2026,https://x.com/Efloud/status/2037466629122953620,,,,True,8,0,722,"@GRNEFE @okx @OKXDevs @serifalienes Rica ederim, kardeşim. Elimizden ne gelirse.

Bu arada naçizane bir bilgilendirme yapayım, benim referansımda değilmişsin. Yani muhtemelen benim önerimle de girmedin sisteme :)

Ancak dediğim gibi, olayın takipçisi olup elimden bir şey gelirse yapacağım. https://t.co/tkXc6y999p"
2037469986197811244,Fri Mar 27 10:01:13 +0000 2026,https://x.com/Efloud/status/2037469986197811244,,,,False,15,0,632,@Mehmetgizikk İyi seyirler brocum ♥️🫂
2037470037083062612,Fri Mar 27 10:01:25 +0000 2026,https://x.com/Efloud/status/2037470037083062612,,,,False,12,0,943,"@skewChart Haha teşekkürler brocum, iyi seyirler ♥️🫂"
2037471159193620821,Fri Mar 27 10:05:53 +0000 2026,https://x.com/Efloud/status/2037471159193620821,,,,False,19,1,1897,"$USDCHF: https://t.co/sOTsgYylW5

Selamlar brom.
Parabolik yükselişin kırılımı ve/ya yeşil çizginin kaybı problem yaratabilir. 
Ayrıca kırmızı kutu civarında göstereceği confirmation emareleri ile de short kurgusu oluşturulabilir.
DXY'de 99.25 kaybedilmedikçe, bu da onunla birlikte paralel olarak pozitif ilerleyecektir diye düşünüyorum."
2037621732425564541,Fri Mar 27 20:04:12 +0000 2026,https://x.com/Efloud/status/2037621732425564541,,,,False,35,0,2091,@TraderLeevis Teşekkürler brom. Çok iyi seviyelere gelmiş olmana rağmen şu sürekli progresif bakış açın herkese örnek olmalı 👏
2037622004409372855,Fri Mar 27 20:05:17 +0000 2026,https://x.com/Efloud/status/2037622004409372855,,,,False,20,0,1693,"@alpystatx Sağ olasın kardeşim, İtalyancasını da senden bekliyoruz :D"
2037622972400202086,Fri Mar 27 20:09:08 +0000 2026,https://x.com/Efloud/status/2037622972400202086,macro_fa,,,False,17,0,490,"Tabii ki. Yer yer istatistiklerimi paylaşmaya çalışıyorum. Hatta fırsat gelmişken aşağıya bir post bırakayım. O bıraktığım post'u okuyup ardından da geriye doğru sararak (alıntılı post'larına tıklayarak ilerleyerek) çok fazla PnL istatistiğime vs denk gelebilirsiniz. Kafa kafaya giden ayların da oluyor, win rate'in düştüğü ayların da oluyor. Önemli olan uzun vadeli bakabilmek ve istikrarı koruyabilmek. Gerisi zamanla oturuyor ama zor iş. Özellikle bu piyasa son senelerde ekstrem olarak zor.
https://t.co/9hnqWR35JX"
2037623150762930579,Fri Mar 27 20:09:51 +0000 2026,https://x.com/Efloud/status/2037623150762930579,,,,False,12,0,523,"@omahurbeste5 Harika çıkarımlar yapmışsınız. Fayda sağladığım için mutlu oldum, yorumunuzu paylaştığınız için teşekkürler :)"
2037623289560940633,Fri Mar 27 20:10:24 +0000 2026,https://x.com/Efloud/status/2037623289560940633,support_resistance,,,False,9,0,464,"@FitZone20 Hahaha cansın brocum, teşekkürler görsel için ve güzel yorum için 🙏♥️"
2037623589348753864,Fri Mar 27 20:11:35 +0000 2026,https://x.com/Efloud/status/2037623589348753864,,,,True,17,0,715,@berberzvonko Modumuz şu şekil :) https://t.co/hxH2Jo9JoN
2037632501493973437,Fri Mar 27 20:47:00 +0000 2026,https://x.com/Efloud/status/2037632501493973437,,,,False,18,0,755,"@Timpar8 @TraderLeevis Cansin abicim. Cok tesekkur ederiz, yorumlarini gormek dahi mutlu ediyor inan ♥️🙏🏼"
2037660100534395135,Fri Mar 27 22:36:40 +0000 2026,https://x.com/Efloud/status/2037660100534395135,,,,False,12,0,573,@TraderSamG 🙏♥️
2052729146791395834,Fri May 08 12:35:41 +0000 2026,https://x.com/Efloud/status/2052729146791395834,,,,True,735,25,44552,"Sıradan olup da üzerimize %9.5 + %4'lük hareketlerin analizini atarlar umarım. Lavuk lavuk konuşmaktan iyidir.

Hayırlı cumalar, şimdiden güzel hafta sonları 🤝 https://t.co/DuWQcxxuyq"
2052731596206219355,Fri May 08 12:45:25 +0000 2026,https://x.com/Efloud/status/2052731596206219355,,,,False,15,0,1461,"@F1ASSCO_Labs Tam olarak olay bundan ibaret, tesekkur ederim ✍🏼"
2052732079947854205,Fri May 08 12:47:20 +0000 2026,https://x.com/Efloud/status/2052732079947854205,,,,False,14,0,1751,@Essiloss 💀🤝🏼
2052732133135843779,Fri May 08 12:47:33 +0000 2026,https://x.com/Efloud/status/2052732133135843779,,,,False,15,0,2341,@wolfbase 😁
2052732229005017383,Fri May 08 12:47:55 +0000 2026,https://x.com/Efloud/status/2052732229005017383,,,,True,12,0,1353,@wuipx https://t.co/pqYkDKenFO
2052734196922077224,Fri May 08 12:55:45 +0000 2026,https://x.com/Efloud/status/2052734196922077224,,,,False,41,0,2393,@06AGA58 Ben de konusmanin devaminda dayanamadim dogrusu 😁🥶
2052734561948147972,Fri May 08 12:57:12 +0000 2026,https://x.com/Efloud/status/2052734561948147972,,,,False,21,0,1328,"@Timpar8 Allah razi olsun abicim, ne mutlu. 
Arada boyle RDM’lik lavuklara had bildirmek lazim maalesef. 
Yoksa pozitif vibes only 🙌🏼♥️"
2052734913791582451,Fri May 08 12:58:36 +0000 2026,https://x.com/Efloud/status/2052734913791582451,,,,False,36,0,2156,"@TraderLeevis Cansin brocum, en iyi empati kuracak kisiler sizlersiniz 🤝🏼♥️"
2052735420765499548,Fri May 08 13:00:36 +0000 2026,https://x.com/Efloud/status/2052735420765499548,,,,True,16,0,1470,@ekinyzbb 🫂 https://t.co/I8YDWS5F36
2052735627045581109,Fri May 08 13:01:26 +0000 2026,https://x.com/Efloud/status/2052735627045581109,,,,False,9,0,1352,@IMT_35 🙏🏼
2052735969594360011,Fri May 08 13:02:47 +0000 2026,https://x.com/Efloud/status/2052735969594360011,,,,True,78,0,3344,"@tedoksan “S***cem ama s***miyorum, arkamda buyuk kurum kuruluslar var”
Dogus reisi anladigimiz zamanlardayiz https://t.co/Z3pWxAy8be"
2052736415583080781,Fri May 08 13:04:34 +0000 2026,https://x.com/Efloud/status/2052736415583080781,,,,False,15,0,1865,@leawoof 😁♥️
2052803409187631343,Fri May 08 17:30:46 +0000 2026,https://x.com/Efloud/status/2052803409187631343,,,,False,13,0,1088,@traderahmet_ 💀♥️
2052845703437938957,Fri May 08 20:18:50 +0000 2026,https://x.com/Efloud/status/2052845703437938957,support_resistance|risk_psychology,ETH,LTF|HTF,True,402,25,40921,"$ETH | LTF - Araştırma Raporu Aksiyon Güncellemesi

Merhabalar,

Raporlarda hem HTF hem de LTF görüşlerimi belirterek bunları efektif şekilde kullanmanızı amaçlamaktayım. Raporlar 2 haftada 1 yayınlandığı için ister istemez süreç boyunca bir sürü hareket gerçekleşmektedir. Buradan önemli seviyelerime gelen fiyatlar sonrası alınabilecek aksiyonları sizlerle paylaşıyorum ki ara hareketleri kaçırmayın - aksiyon aldıysanız aksiyonunuzun devamını getirebilin.

Dün yayınlanan raporumda, WO kaybı olursa fiyatın nereye kadar çekileceği ($2270) ve hangi seviyeyi (MO - $2256) kaybetmediği müddetçe aksiyon alınabileceğini ilettim. Hem alıntıladığım post'ta hem de grafik üzerindeki notta bunu görebilirsiniz. An itibariyle bahsedilen seviyeden %2,3 kâr mevcut.

Raporlarda verilen bu bilgileri nasıl kullanabilirsiniz? 
- $2270'den alım yaparsınız. $2256 kaybedilirse stop-loss kullanırsınız. Şayet yükselirse, WO'nun kaybı ile düşmesi beklenen fiyat tekrar WO'ya gelince işleminizi kapatırsınız çünkü orası bir destek konumundayken artık dirence evrilmiştir.
- Velev ki stop oldunuz, yani $2256 kaybedildi. Bir sonraki desteğinin neresi olduğunu okur ve orada confirmation'lar ararsınız.

Hem kâr al/pozisyon kapat uyarısı hem de okuduğunuz bilgileri nasıl kullanabileceğinizi iletmek istedim.

Herkese iyi akşamlar, güzel hafta sonları 🤝"
2052851295514460417,Fri May 08 20:41:03 +0000 2026,https://x.com/Efloud/status/2052851295514460417,,,,False,12,0,1002,"@KesergenLe2282 @serifalienes ile iletişime geçebilirsiniz. Belki cüzdanlar dondurularak müdahale edilebilir veya cüzdan takibi / KYC bilgisi yapılabilir. Tabi durumun komplikasyonunu bilmiyorum.

Geçmiş olsun."
2052851478813958174,Fri May 08 20:41:47 +0000 2026,https://x.com/Efloud/status/2052851478813958174,,,,False,11,0,1227,@wakepmakemoney 👏🫵
2052853145718456651,Fri May 08 20:48:24 +0000 2026,https://x.com/Efloud/status/2052853145718456651,,,,False,36,0,1005,@kocovaliymc Emrin olur paşam
2052865195492483083,Fri May 08 21:36:17 +0000 2026,https://x.com/Efloud/status/2052865195492483083,,,,False,13,0,928,"@TradeRRecepoviC 0.03 daha mantıklı olur, raporda değindim."
2052865397704036809,Fri May 08 21:37:05 +0000 2026,https://x.com/Efloud/status/2052865397704036809,,BTC|USDT.D|BTC.D,,False,19,0,1173,@M_CHOSEN_1 Mutlaka değil ana inceleseniz iyi olur. USDT.D daha çok alt'ların aksiyonuna katalizör olacaktır. BTC.D direkt BTC bazlı aksiyonlar için daha uygundur. Ancak dediğim gibi göz ucuyla bakmaktan zarar gelmez. Ben genelde bias belirlemek için kullanırım.
2055184756837367948,Fri May 15 07:13:24 +0000 2026,https://x.com/Efloud/status/2055184756837367948,support_resistance|risk_psychology|dca_investing,,,True,225,24,57714,"$XU100 & $GARAN | Güncellemeler & VİOP / Atlas Duyurusu

Merhabalar,
Yaklaşık 2,5 aydır #XU100 ve hisselerim hakkında toplu güncelleme yapmadığımı fark ettim.
Endeksin TL ve USD karşılıklarına ve #GARAN analizlerime ilgili başlıklar altında hızlıca göz atabilirsiniz. Öncesi/sonrası gösterimi ve önemsediğim yeni seviyelerimi ifade edeceğim.

$XU100:
Öncelikle grafik üzerindeki notu veya alıntılı analizde belirttiğim kısımları okuyalım.

Fiyat güzel bir toparlanma emaresi ile Actual Gap (şu an Closed Actual Gap) bölgesinden destek buldu ve tekrar yeşil kutuyu kazanarak zirve fiyatını yeniledi.itibarıyla

An itibarıyla ufak bir düzeltme seansına giren endeksin kısa vadede destek bulabileceği kısımlardan biri mavi kutulu bölgedir. Oranın kaybı yaşanırsa, sırasıyla yeşil kutulu bölgenin ve Open-Closed Actual Gap yazan bölgenin ziyaret edilme olasılığı göz önünde bulundurulmalıdır.

$XU100.USD:
2 defadır nokta atışı çalışan bir analiz oldu. Çok şükür. Grafik üzerindeki notu da teyit edebilirsiniz.

Şu aşamada güncel swing low’u, yani $315 seviyesini, kaybedecek olursa, ilk aşamada kesikli çizgi ($305), akabinde $296 bölgesinin ziyareti söz konusu olabilir. Takip edeceğim ve alarmladığı seviyeler bunlardır.

Yukarı yönlü bir rallide ise $364 ve $377 takip ettiğim direnç bölgeleridir.

$GARAN:
Satış yapıp yatırımlık olan ürünlerimden kâr aldığım bölgeyi ifade ettikten sonra yaklaşık %24’lük bir satış baskısına maruz kaldı. Tabii sattıklarımı parçalı şekilde yerine koymaya çalıştım bu süreçte. Bunları grafiğimdeki destek kutularından ve efektifliğinden de gözlemleyebilirsiniz. Grafik üzerindeki notlarımda da açıkça yaptığım çağrılar mevcuttur.

An itibarıyla eski destek/direnç değişim bölgelerinden birinin altında mücadele ediyor. Burayı kazanması pozitif olsa da, benim için asıl değerli kısım diyagonal çizginin kazanımı olacaktır. Bu durumun sonrası fiyatın tekrar 156 bölgesini test edip ufak bir düzeltme sonrası zirve yenilemesi gibi bir durumu takip ediyor olacağım. Tabii ki bu kesinlik içermemekle birlikte beklentim tekrar mavi kutuyu kaybetmediği müddetçe güncel kalacaktır.

Şayet beklediğimiz senaryo gerçekleşmez ve fiyat düşmeye devam ederse alım düşüncelerimde:
- Alttaki yeşil kutulu bölgeden bir confirmation (onay) mekanizması durumu ya da,
- Alttaki yeşil kutuya temas sonrası tekrar üstteki yeşil kutulu bölgeyi kazanmasını gözlemlemeye çalışacağım.

Bu hisseler dışında, $ASELS, $RYGYO taşımaktayım. Onların analizlerine de bir sonraki postlarımda devam ederim.

VİOP & Atlas

Bu güncellemeler sonrasında ise BİST endeks ve hisse işlemlerimi gerçekleştirdiğim @getmidas’ın VİOP özelliğinin 1-2 hafta içerisinde hizmete sunulacağını ve bunun yanında masaüstü platformu olan Atlas ile de profesyonel şekilde bu pariteleri inceleyip trade’lerini gerçekleştirebileceğimiz bir arayüzün hayata geçeceğini duyurmak isterim. 
Mobil uygulamalar üzerinden tradingden keyif almayan birisi olarak benim için harika olan bu gelişmeyi sizlerle de paylaşmak istedim.

🌐 Atlas’a erken erişim isterseniz: https://t.co/dI3vcCKe95

🔗 Midas’ın uygulamasını indirerek VİOP’u deneyimlemek isterseniz: https://t.co/fjCFy1ee15

Not: Burada yer alan yatırım bilgileri, yorumları ve tavsiyeleri yatırım danışmanlığı kapsamında değildir. Yatırım danışmanlığı hizmeti, yetkili kuruluşlar tarafından kişilerin risk ve getiri tercihleri dikkate alınarak kişiye özel sunulmaktadır. Burada yer alan bilgiler ise genel nitelikte olup raporda yer alan kişilerin yorum ve görüşlerini içermektedir. Bu tavsiyeler mali durumunuz ile risk ve getiri tercihlerinize uygun olmayabilir. Bu nedenle, sadece burada yer alan bilgilere dayanılarak yatırım kararı verilmesi beklentilerinize uygun sonuçlar doğurmayabilir.

#işbirliği"
2055184932415185069,Fri May 15 07:14:06 +0000 2026,https://x.com/Efloud/status/2055184932415185069,,,,False,5,0,423,"@surfsmt Rica ederim
https://t.co/XwyNIWriiW"
2055185054087717118,Fri May 15 07:14:35 +0000 2026,https://x.com/Efloud/status/2055185054087717118,,,,False,11,0,457,@smnprk71 Hayırlı cumalar abi 🫂
2055185491893362918,Fri May 15 07:16:19 +0000 2026,https://x.com/Efloud/status/2055185491893362918,support_resistance,,,False,9,0,624,"@setmefreexc Selamlar, teşekkür ederim sen de iyisindir umarım.
Daha önce çalıştığım bir parite değil, müsait bir zamanımda bakmaya çalışırım ancak ilk bakışımda direnç bölgesine giriş yapmış gözüküyor."
2055186399989494109,Fri May 15 07:19:55 +0000 2026,https://x.com/Efloud/status/2055186399989494109,,,,False,13,0,790,"@TraderSamG Bir %10'luk düzeltme, orta-uzun vade fırsatlar için bence de üzmez 🤝

Rica ederim kardeşim 🫂"
2055188251766296916,Fri May 15 07:27:17 +0000 2026,https://x.com/Efloud/status/2055188251766296916,,,,False,14,0,577,"Net bir doğru vardır demek zor ancak kült eserlerin kült olmalarının bir sebebi var. Güncel kalmak adına yeni eserleri tüketmek mantıklı fakat temelleri de oturtmak bir o kadar mantıklı. Bu sebeple kendi ilerlediğim kült eserlere bakmak isterseniz: https://t.co/hH3wJ6qyLr

Yeni kaynaklara da hızlıca göz atmak, ilgi çekici başlıklar varsa aradan o eserleri ayıklamak mantıklı olacaktır. Her eserin her başlığı %100 dolu olacak diye bir kaide yok. Bu sebeple, en çok ihtiyaç duyduklarınıza öncelik vererek hibrit bir model ile ilerleyebilirsiniz."
2055189132846964958,Fri May 15 07:30:47 +0000 2026,https://x.com/Efloud/status/2055189132846964958,,,,False,27,0,1075,"@CanFinancee Selamlar, teşekkürler Can.

$SILVER: https://t.co/wLkvCYVTXf

İstediğim seviyelere fiyat henüz gelmediği için herhangi bir trade'ini 2 aydır yapmadım. Grafik işine yararsa buyur :)"
2055200005829321114,Fri May 15 08:13:59 +0000 2026,https://x.com/Efloud/status/2055200005829321114,,,,False,12,0,800,@AlupaThePuffer 😁🫂
2055246649279098978,Fri May 15 11:19:20 +0000 2026,https://x.com/Efloud/status/2055246649279098978,,,,False,12,0,474,"Selamlar Yunus Emre,
O kadar çok parite ve hisse var ki hem hukuki zemine oturtarak yazmak hem de her birine bakmam çok zor bu sebeple kendi analizini yaptıklarım dışında hazırda chart'ım yoksa pek kurgu oluşturacak zamanım olmuyor.
Senin paritende de bu durum mevcut. Güzel ilerlemiş, umarım da ilerlemeye devam eder elinde varsa şayet 67.7 seviyelerinde bearish kondisyonlar görürsen dikkat etmeni tavsiye ederim."
2055247357822865421,Fri May 15 11:22:09 +0000 2026,https://x.com/Efloud/status/2055247357822865421,support_resistance|dca_investing,,,False,17,2,896,"$THYAO: https://t.co/VU1XWG3fiz

Tek seferde alım değil de parça parça ilerletmekte fayda var. Kanal yapısını terk etmediği sürece DCA veya Recurring Buy yaparak ilerlenebilir.
Actual Gap yazan yer ve yeşil kutulu bölge ise ucuzluk alanlarına tekabül ediyor. Oralara düşmemesi temennim olur ama düşerse de alımları average olarak düşürmek için yüzdesel anlamda diğer alımlara nazaran daha yüksek bir pay biçilebilir."
2055247594503225737,Fri May 15 11:23:05 +0000 2026,https://x.com/Efloud/status/2055247594503225737,,,,False,13,0,492,@OktayEmre13 @0xdd11a @MyCryptoFunding @BEMBurak BEM ile ilgiliyse ben artık ilgilenmiyorum brocum. Ve ulaşabileceğiniz çok fazla kanal mevcut. Başka bir probleminiz varsa @bit_osfer 'e mesaj atabilirsiniz. En kısa sürede dönüş sağlayacaktır.
2055251976099647548,Fri May 15 11:40:30 +0000 2026,https://x.com/Efloud/status/2055251976099647548,,,,False,20,0,692,"@a_ibrahimsuat Merhabalar İbrahim, güzel günler.

İki adet tarafımdan yazılmış makale bırakıyorum aşağıya. Faydalı olacağını düşünüyorum.

https://t.co/OQm12ae1xA
https://t.co/pYKZZRnY3I

Sürecinde başarılar diliyorum, her şey gönlünce olsun :)"
2055260036247478457,Fri May 15 12:12:32 +0000 2026,https://x.com/Efloud/status/2055260036247478457,dca_investing,,,False,16,0,533,"@surfsmt Kafamda net bir kurgu yok brocum şu anlık. Enerji, transformatör, telekomünikasyon gibi alanlarda araştırmalarımı sürdürüyorum. Bunun dışında maalesef savunma sanayii ve buna bağlı yazılım projeleri içeren yapılar yatırımlarımı şekillendirecektir.

Helal olsun bu arada :)"
2055260770959511652,Fri May 15 12:15:27 +0000 2026,https://x.com/Efloud/status/2055260770959511652,,,,False,9,0,458,@surfsmt Allah razı olsun kardeşim. Güzel bakan güzel görür derler. Teşekkür ederim 🙏♥️
2055262049467240827,Fri May 15 12:20:32 +0000 2026,https://x.com/Efloud/status/2055262049467240827,support_resistance|risk_psychology,,,False,21,0,1894,"Yok brocum, herhangi bir short pozisyonum - hatta pozisyonum bulunmuyor $HYPE nezdinde. Kalan miktarlarım stop oldu.

1.34 R:R ile %33'ünü realize etmiştim. Kalan miktar, fiyatın lokal top'ın üstüne çıkmasıyla birlikte pozisyonumun stop'lanmasına sebep oldu. Bu yükselişi $36.5 seviyelerine düşüş sonrası gerçekleşecek diye bekliyordum doğrusu.

https://t.co/AE09cs1gyC

Şimdilik $40.5 ve $36.5 bölgesini alarmlamış durumdayım."
2055263268642447706,Fri May 15 12:25:22 +0000 2026,https://x.com/Efloud/status/2055263268642447706,risk_psychology,,,False,16,0,626,@UlviQuseinov @TheGunsslinger Kurgu doğru gözüküyor brom. Stop-&gt;entry atıp takip edilebilir. Bu ara garip paritelerde saçma sapan hareketler görmekteyiz. Durduk yere zarar etmenizi istemem.
2055264711181054435,Fri May 15 12:31:06 +0000 2026,https://x.com/Efloud/status/2055264711181054435,market_structure|range_regime,,,False,16,0,958,"$ASTS: https://t.co/JkH574RcjH

Selamlar brom.
Fena durmuyor valla. Her ne kadar büyük bir yükseliş trendini kaybedip ara bir düşüş trendinde durumu olsa da kırmızı kutunun kazanımı ile güzel bir kazanç görebiliriz.
Kanalı veya yeşil kutuyu kaybederse temkinli olmakta fayda var.
Kırmızı-yeşil kutu arasını bir range olarak düşünebilirsin.
Düşüş yaşadığı senaryoda, mavi kutuya çarpıp yeşili yeniden kazanırsa da yine olumlu bir izlenim oluşturabilir."
2055277444286873966,Fri May 15 13:21:42 +0000 2026,https://x.com/Efloud/status/2055277444286873966,,,,False,23,0,679,"Selamlar Kerem brom, teşekkürler. Senin de yerindedir umarım.
Çok teşekkür ederim nazik iltifatın için. Valla sandığımdan uzun ve meşakkatli bir iş imiş :) Bu sene bitmeden inşallah en azından 3 cilt sizinle olacaktır düşüncesindeyim. 4. cilt ise yetişmezse bile 2027 başlarında sizinle olacaktır."
2055317052462624917,Fri May 15 15:59:05 +0000 2026,https://x.com/Efloud/status/2055317052462624917,,,,True,22,0,838,@bemway1 @OKXTurkiye Yolumuz markamız şükür ki yerinde 🤝🏼 https://t.co/1BHp3YzPWr
2055418137919566318,Fri May 15 22:40:46 +0000 2026,https://x.com/Efloud/status/2055418137919566318,,,,False,11,0,937,@emre44314 @bemway1 @OKXTurkiye Buyrun
2057645132577718315,Fri May 22 02:10:03 +0000 2026,https://x.com/Efloud/status/2057645132577718315,,,,False,7,0,1017,@ryxnn66 @TheGunsslinger 🥲
2060335511273603116,Fri May 29 12:20:39 +0000 2026,https://x.com/Efloud/status/2060335511273603116,,,4H,False,37,0,5773,@lucentis5197148 Evet kardeşim. Benim short işlemimin %90'ı kapandı lakin herhangi bir confirmation yok henüz 4H'de o yüzden long işlemi almış değilim.
2060336142860370117,Fri May 29 12:23:10 +0000 2026,https://x.com/Efloud/status/2060336142860370117,support_resistance,,LTF|HTF,False,15,0,610,@AgaAccount @OKXTurkiye Evet şu aşamada maalesef dirence evrilmiş durumda. Günlük grafikte bahsettiğim yeşil kutudan destek buldu. Yön tayini için biraz beklemek gerekiyor bu aşamadan sonra çünkü ltf dirençten ret yiyor fakat htf desteğinden güç buldu.
2060336575519584731,Fri May 29 12:24:53 +0000 2026,https://x.com/Efloud/status/2060336575519584731,,,,False,18,0,556,"@mmtierleo Hayırlı bayramlar kardeşim.
$EURUSD: https://t.co/jAx3UKsO1V

Ek bilgi,
$1.158'den long pozisyonum var. Public olarak belirtmiştim. $1.1658 direncini aşabilirse güzel bir kazanç sunabilir. Ona göre ilerliyorum."
2060337183131623490,Fri May 29 12:27:18 +0000 2026,https://x.com/Efloud/status/2060337183131623490,support_resistance,,,False,22,0,1015,"@wolfoftdt $HYPE: https://t.co/LBwCRhJZmd

Kendi işlem silsilemden sonra takibi bıraktım. Şu an görebildiğim şey kırmızı kutulu bölgenin destek görevi üstlenebileceği. Orayı kaybetmesinin problem yaratabileceği."
2060337810649813290,Fri May 29 12:29:47 +0000 2026,https://x.com/Efloud/status/2060337810649813290,,,,False,7,0,345,@ahb651 @canboo7 Güniçi işlemler olmadıkça ETHBTC'de grid'i pek mantıklı bulmuyorum ben de gün içi takip etmiyorum. Bu sebeple maalesef yardımcı olamayacağım.
